Marca temporal,1. Edad en años,2. Género,3. Etnia,4. Institución educativa,5. Área de residencia,6. ¿Cuenta con acceso a internet en casa?,7. ¿En qué año escolar estás actualmente?,8. ¿Qué idiomas hablas? (Selecciona todos los que apliquen),9. ¿Cuál es el nivel educativo más alto que han alcanzado tus padres o tutores? puede ser cualquiera de ellos,10. ¿En qué área de trabajo están involucrados tus padres o tutores?,11. ¿Cuál es el ingreso familiar mensual aproximado?,12. ¿Cuáles de las siguientes actividades te interesan? (Selecciona todas las que apliquen),"13. ¿Sientes la suficiente confianza al resolver ejercicios de matemáticas, razonamiento o lógica en general?",14. ¿Crees que las habilidades artísticas o las habilidades blandas pueden generar influencia en el aprendizaje en carreras de ciencias o tecnología?,15. ¿Crees tener el conocimiento para poder seguir una carrera que involucre la ciencia y la matemática?,16. ¿Cuáles de las siguientes actividades te gusta realizar?,17. ¿Qué asignaturas disfrutas más en el colegio?,18. ¿Cuál de las siguientes carreras te parece más atractiva?,19. ¿Quién influye más en tu decisión sobre qué estudiar en el futuro?,20. ¿Tus maestros te han animado a explorar temas relacionados con la ciencia o la tecnología?,21. ¿Qué opinan tus amigos sobre el estudio de disciplinas relacionadas con la tecnología o la ciencia?,22. ¿Qué tanto apoyo recibes de tu familia para estudiar temas relacionados con las matemáticas o la ciencia?,23. ¿Qué obstáculos sientes que podrías enfrentar al seguir una carrera STEAM?,24. ¿Qué sectores te interesan más para trabajar en el futuro?,25. ¿Qué tan optimista te sientes sobre tu futuro en una carrera que involucre tecnología o ciencia?,26. ¿Crees que tu carrera te brindará estabilidad económica?,27. ¿Qué esperas lograr con tu carrera en términos de impacto social o tecnológico?,28. ¿Crees que las innovaciones tecnológicas y la ciencia están mejorando la calidad de vida de las personas?,29. ¿Qué área consideras más importante para que avance tecnológicamente?,"30. ¿Cuál es la probabilidad de que selecciones una carrera relacionada con Ciencia, Tecnología, Ingeniería, Arte o Matemáticas (STEAM)?",31. ¿Qué tan informado/a te sientes sobre las diferentes opciones de carrera STEAM?
19/02/2026 15:46:56,16,Femenino,Mestiza,Pública,Rural,Sí,Segundo de bachillerato,Español,Secundaria,Sector público,,"Disfruto explorando y aprendiendo sobre seres vivos., Me interesa investigar fenómenos físicos, biológicos y/o culturales., Me interesa trabajar con materiales físicos para crear arte.",2,3,3,"Analizar datos para encontrar patrones y conclusiones., Diseñar y construir estructuras o dispositivos prácticos., Analizar datos y realizar interpretaciones estadísticas.",Lengua y literatura,Desarrollador/a de software,Familia,3,Positivo,4,Dificultad en las materias,Salud,4,,Contribuir a la sostenibilidad,5,Educación,3,3
19/02/2026 15:48:51,16,Femenino,Mestiza,Pública,Rural,Sí,Segundo de bachillerato,Español,Bachillerato,Sector público,,"Disfruto explorando y aprendiendo sobre seres vivos., Me gusta leer novelas de detectives.",1,1,1,"Aprender sobre nuevos descubrimientos científicos., Resolver problemas complejos de manera creativa.","Biología, Química, Lengua y literatura",Ingeniero/a civil,Nadie en particular,5,Positivo,5,Dificultad en las materias,Medio ambiente,5,,Mejorar la calidad de vida de las personas,2,Energía,3,5
19/02/2026 15:50:33,16,Masculino,Mestiza,Pública,Urbana,Sí,Segundo de bachillerato,Español,Bachillerato,Sector público,,,2,3,2,Analizar datos para encontrar patrones y conclusiones.,educación física ,Investigador/a científico/a,Familia,2,Muy negativo,1,Dificultad en las materias,Educación,2,,No estoy seguro(a),2,Salud,2,4
19/02/2026 15:52:39,16,Masculino,Mestiza,Pública,Urbana,Sí,Segundo de bachillerato,Español,Secundaria,Sector público,,Disfruto explorando temas de ciencia ficción.,2,3,2,"Resolver problemas usando herramientas y software tecnológico., Diseñar y construir estructuras o dispositivos prácticos.",Biología,Desarrollador/a de software,Nadie en particular,2,Positivo,4,Dificultad en las materias,Tecnología,5,,Innovar y crear nuevas tecnologías,4,Transporte,4,2
19/02/2026 15:54:51,16,Masculino,Mestiza,Pública,Urbana,Sí,Segundo de bachillerato,Español,Universidad,Sector privado,,Disfruto arreglando o construyendo cosas físicas.,2,3,2,"Analizar datos para encontrar patrones y conclusiones., Aprender sobre nuevos descubrimientos científicos., Explorar nuevas tecnologías y sus impactos., Resolver problemas usando herramientas y software tecnológico., Resolver problemas complejos de manera creativa.","Biología, Tecnología, educación física ",aviación ,Nadie en particular,2,Neutro,3,"Dificultad en las materias, Falta de motivación",Tecnología,4,,Innovar y crear nuevas tecnologías,3,"Educación, Medio ambiente",5,3
19/02/2026 15:57:16,16,Femenino,Mestiza,Pública,Rural,Sí,Segundo de bachillerato,Español,Bachillerato,Negocio propio,,"Me gusta jugar ajedrez., Encuentro fascinantes los misterios sin resolver.",4,3,4,"Resolver problemas complejos de manera creativa., Resolver problemas matemáticos y encontrar soluciones eficientes.","Matemáticas, Física",Matemático/a o estadístico/a,Nadie en particular,4,Neutro,5,Falta de recursos educativos,Educación,4,,Mejorar la calidad de vida de las personas,3,Medio ambiente,4,4
19/02/2026 15:59:13,17,Masculino,Mestiza,Pública,,Sí,Segundo de bachillerato,Español,Bachillerato,Sector público,,Me siento atraído/a por temas relacionados con mecánica y automóviles.,3,5,5,"Analizar datos para encontrar patrones y conclusiones., Resolver problemas complejos de manera creativa.",Educación física ,Artista digital,Familia,4,Negativo,3,Falta de recursos educativos,deporte,,2,Desarrollar nuevas ideas artísticas,4,Energía,1,3
19/02/2026 17:04:50,16,Femenino,Mestiza,Pública,Urbana,Sí,Segundo de bachillerato,Español,Primaria,Negocio propio,,Disfruto explorando y aprendiendo sobre seres vivos.,3,2,1,Aprender sobre nuevos descubrimientos científicos.,Biología,gastronomia,Familia,3,Positivo,2,Dificultad en las materias,comida,,2,No estoy seguro(a),3,Salud,1,3
19/02/2026 17:07:44,16,Masculino,Mestiza,Pública,Urbana,Sí,Segundo de bachillerato,"Español, Inglés",Bachillerato,Negocio propio,,"Me interesa trabajar con herramientas, máquinas y equipos.",4,3,4,"Analizar datos para encontrar patrones y conclusiones., Resolver problemas usando herramientas y software tecnológico.","Matemáticas, Física, educación física ",Ingeniero/a civil,Maestros,4,Positivo,4,Falta de apoyo familiar,Educación,4,,Mejorar la calidad de vida de las personas,5,"Salud, Educación",4,4
19/02/2026 17:11:06,16,Masculino,Mestiza,Pública,Urbana,Sí,Segundo de bachillerato,"Español, Inglés",Postgrado,Negocio propio,,"Disfruto explorando y aprendiendo sobre seres vivos., Me interesa investigar fenómenos físicos, biológicos y/o culturales., Disfruto explorando temas de ciencia ficción.",4,2,4,"Analizar datos para encontrar patrones y conclusiones., Aprender sobre nuevos descubrimientos científicos.","Matemáticas, Biología",Derecho,Familia,5,Positivo,3,"Dificultad en las materias, Falta de motivación",Medio ambiente,2,,"Mejorar la calidad de vida de las personas, Contribuir a la sostenibilidad",5,"Salud, Educación, Medio ambiente",1,2
19/02/2026 17:14:12,17,Femenino,Mestiza,Pública,Urbana,Sí,Segundo de bachillerato,Español,,Sector público,,"Disfruto explorando temas de ciencia ficción., Encuentro fascinantes los misterios sin resolver.",4,5,4,"Analizar datos para encontrar patrones y conclusiones., Explorar nuevas tecnologías y sus impactos.","Biología, Física, Arte, Lengua y literatura",Artista digital,Familia,4,Positivo,5,,Tecnología,4,,"Mejorar la calidad de vida de las personas, Desarrollar nuevas ideas artísticas",5,Energía,4,4
19/02/2026 17:19:41,16,Femenino,Mestiza,Pública,Rural,Sí,Segundo de bachillerato,Español,Primaria,Sector privado,,"Disfruto explorando y aprendiendo sobre seres vivos., Me gusta leer novelas de detectives., Me interesa trabajar con materiales físicos para crear arte.",4,5,3,"Aprender sobre nuevos descubrimientos científicos., Crear obras artísticas como pinturas, dibujos o esculturas.","Matemáticas, Biología, Química, Arte",Investigador/a científico/a,Familia,4,Positivo,4,Falta de motivación,Salud,5,,Mejorar la calidad de vida de las personas,5,Salud,5,3
19/02/2026 17:21:29,16,Femenino,Mestiza,Pública,Rural,Sí,Segundo de bachillerato,Español,Primaria,Sector público,,"Disfruto explorando y aprendiendo sobre seres vivos., Me interesa trabajar con materiales físicos para crear arte.",2,3,3,"Crear obras artísticas como pinturas, dibujos o esculturas.",Arte,Artista digital,Familia,4,Positivo,5,"Dificultad en las materias, Falta de motivación","Salud, Arte",2,,No estoy seguro(a),3,Educación,4,4
19/02/2026 17:24:34,16,Femenino,Mestiza,Pública,Urbana,Sí,Segundo de bachillerato,Español,Postgrado,Sector público,,,4,4,5,Resolver problemas matemáticos y encontrar soluciones eficientes.,Matemáticas,Matemático/a o estadístico/a,Familia,4,Positivo,5,Dificultad en las materias,Educación,,,Mejorar la calidad de vida de las personas,3,Educación,4,3
19/02/2026 17:28:29,18,Masculino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Bachillerato,Sector privado,,"Disfruto arreglando o construyendo cosas físicas., Disfruto explorando y aprendiendo sobre seres vivos., Me gusta jugar ajedrez., Disfruto explorando temas de ciencia ficción., Me interesa trabajar con materiales físicos para crear arte., Disfruto de actividades artísticas como música, teatro o literatura.",4,4,4,"Analizar datos para encontrar patrones y conclusiones., Explorar nuevas tecnologías y sus impactos., Diseñar y construir estructuras o dispositivos prácticos., Crear obras artísticas como pinturas, dibujos o esculturas., Analizar datos y realizar interpretaciones estadísticas., Resolver problemas matemáticos y encontrar soluciones eficientes.",Lengua y literatura,Desarrollador/a de software,Familia,5,Muy positivo,5,Falta de recursos educativos,Tecnología,5,,Mejorar la calidad de vida de las personas,4,Educación,4,4
19/02/2026 17:29:55,16,Femenino,Mestiza,Pública,Urbana,Sí,Segundo de bachillerato,Español,Secundaria,Sector público,,,4,3,4,Resolver problemas matemáticos y encontrar soluciones eficientes.,Matemáticas,Fuerza pública,Familia,2,Positivo,5,Ninguno,Fuerza pública,4,,Mejorar la calidad de vida de las personas,4,Salud,4,2
19/02/2026 17:30:36,18,Masculino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Bachillerato,Sector público,,"Me gusta jugar ajedrez., Encuentro fascinantes los misterios sin resolver.",4,2,3,Resolver problemas matemáticos y encontrar soluciones eficientes.,"Matemáticas, Lengua y literatura",Ingeniero/a civil,Familia,3,Positivo,3,Falta de recursos educativos,Tecnología,2,,No estoy seguro(a),3,Educación,2,3
19/02/2026 17:32:42,18,Masculino,Mestiza,Pública,Rural,Sí,Tercero de bachillerato,Español,Secundaria,Sector privado,,"Me interesa trabajar con herramientas, máquinas y equipos.",1,2,2,Analizar datos para encontrar patrones y conclusiones.,Matemáticas,Investigador/a científico/a,Nadie en particular,1,Muy negativo,2,Falta de motivación,Medio ambiente,1,,No estoy seguro(a),2,Educación,2,4
19/02/2026 17:33:13,16,Masculino,Mestiza,Pública,Urbana,Sí,Segundo de bachillerato,Español,Bachillerato,,,Disfruto explorando y aprendiendo sobre seres vivos.,4,3,4,"Aprender sobre nuevos descubrimientos científicos., Explorar nuevas tecnologías y sus impactos., Resolver problemas usando herramientas y software tecnológico.","Lengua y literatura, Educación física",Gastronomía,Nadie en particular,2,Neutro,2,Falta de motivación,Gastronomía,2,,Contribuir a la sostenibilidad,5,Salud,2,3
19/02/2026 17:35:33,17,Femenino,Mestiza,Pública,Urbana,Sí,Segundo de bachillerato,Español,Bachillerato,Negocio propio,,"Me interesa trabajar con herramientas, máquinas y equipos.",2,4,3,Aprender sobre nuevos descubrimientos científicos.,"Biología, Lengua y literatura",Investigador/a científico/a,Familia,5,Muy positivo,3,Dificultad en las materias,Salud,5,,Mejorar la calidad de vida de las personas,4,Energía,4,3
19/02/2026 17:35:40,18,Masculino,Mestiza,Pública,Rural,Sí,Tercero de bachillerato,Español,Universidad,Negocio propio,,"Me siento atraído/a por temas relacionados con mecánica y automóviles., Encuentro fascinante la ingeniería y el diseño de soluciones.",4,4,4,"Explorar nuevas tecnologías y sus impactos., Resolver problemas complejos de manera creativa.","Matemáticas, Biología, Ciencias Sociales",ingenieria electromecanica y recursos renovables ,Familia,4,Positivo,4,ninguna,ingeniería,3,,Mejorar la calidad de vida de las personas,4,"Energía, Educación",4,4
19/02/2026 17:37:59,16,Femenino,Mestiza,Pública,Rural,Sí,Segundo de bachillerato,Español,Secundaria,Sector privado,,"Disfruto de actividades artísticas como música, teatro o literatura.",2,2,2,,Filosofía,Leyes,Familia,4,Negativo,3,Dificultad en las materias,Política,2,,Mejorar la calidad de vida de las personas,5,Salud,2,2
19/02/2026 17:38:28,18,Femenino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Bachillerato,Sector privado,,"Disfruto explorando y aprendiendo sobre seres vivos., Encuentro fascinantes los misterios sin resolver., Disfruto explorando temas relacionados con arte y belleza visual.",4,2,2,"Aprender sobre nuevos descubrimientos científicos., Crear obras artísticas como pinturas, dibujos o esculturas.",Biología,Ingeniero/a civil,yo misma ,3,Neutro,4,"Dificultad en las materias, Falta de motivación",Salud,4,,"Mejorar la calidad de vida de las personas, Desarrollar nuevas ideas artísticas",5,"Salud, Medio ambiente",2,3
19/02/2026 17:40:32,16,Masculino,Indígena,Pública,Rural,Sí,Segundo de bachillerato,"Español, Kichwa",Bachillerato,Negocio propio,,"Disfruto arreglando o construyendo cosas físicas., Me siento atraído/a por temas relacionados con mecánica y automóviles.",3,3,4,Resolver problemas usando herramientas y software tecnológico.,Matemáticas,Desarrollador/a de software,Yo mismo,5,Positivo,4,Dificultad en las materias,Tecnología,5,,Innovar y crear nuevas tecnologías,3,Educación,5,2
19/02/2026 17:41:16,17,Femenino,Mestiza,Pública,Rural,Sí,Tercero de bachillerato,"Español, Kichwa",Primaria,Negocio propio,,"Me siento atraído/a por temas relacionados con mecánica y automóviles., Disfruto explorando temas de ciencia ficción., Me interesa trabajar con materiales físicos para crear arte., Disfruto de actividades artísticas como música, teatro o literatura.",3,3,3,"Explorar nuevas tecnologías y sus impactos., Resolver problemas usando herramientas y software tecnológico., Resolver problemas complejos de manera creativa., Crear obras artísticas como pinturas, dibujos o esculturas., Resolver problemas matemáticos y encontrar soluciones eficientes.","Biología, Arte",Artista digital,Familia,4,Positivo,4,Dificultad en las materias,Salud,3,,Innovar y crear nuevas tecnologías,4,Educación,3,2
19/02/2026 17:43:10,18,Femenino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Bachillerato,Sector público,,"Disfruto explorando y aprendiendo sobre seres vivos., Me interesa investigar fenómenos físicos, biológicos y/o culturales.",3,3,3,"Analizar datos para encontrar patrones y conclusiones., Aprender sobre nuevos descubrimientos científicos.",Lengua y literatura,Ingeniero/a civil,Nadie en particular,4,Positivo,4,Falta de motivación,Salud,4,,Mejorar la calidad de vida de las personas,,"Salud, Educación",4,2
19/02/2026 17:43:10,16,Femenino,Mestiza,Pública,Urbana,Sí,Segundo de bachillerato,Español,Secundaria,Sector privado,,"Me interesa trabajar con herramientas, máquinas y equipos., Disfruto explorando y aprendiendo sobre seres vivos., Me interesa investigar fenómenos físicos, biológicos y/o culturales.",4,5,3,"Aprender sobre nuevos descubrimientos científicos., Explorar nuevas tecnologías y sus impactos., Resolver problemas usando herramientas y software tecnológico.","Biología, Lengua y literatura",Investigador/a científico/a,Redes sociales,4,Muy positivo,5,Dificultad en las materias,"Salud, Tecnología, Medio ambiente",5,,Innovar y crear nuevas tecnologías,5,"Salud, Educación",5,2
19/02/2026 17:45:38,16,Masculino,Mestiza,Pública,Urbana,Sí,Segundo de bachillerato,Español,Bachillerato,Negocio propio,,"Me interesa trabajar con herramientas, máquinas y equipos., Disfruto explorando temas relacionados con arte y belleza visual., Disfruto de actividades artísticas como música, teatro o literatura.",4,5,3,"Analizar datos para encontrar patrones y conclusiones., Explorar nuevas tecnologías y sus impactos., Resolver problemas usando herramientas y software tecnológico., Analizar datos y realizar interpretaciones estadísticas.","Biología, Química, Arte, Lengua y literatura, Ciencias Sociales",Investigador/a científico/a,Yo mismo,3,Positivo,3,"Falta de recursos educativos, Falta de motivación","Tecnología, Fuerza pública",4,,No estoy seguro(a),3,"Energía, Educación",3,3
19/02/2026 17:48:03,17,Masculino,Mestiza,Pública,Rural,Sí,Segundo de bachillerato,"Español, Italiano",Bachillerato,Negocio propio,,Me siento atraído/a por temas relacionados con mecánica y automóviles.,2,5,1,,Tecnología,Desarrollador/a de software,Familia,3,Positivo,5,Dificultad en las materias,Tecnología,4,,Mejorar la calidad de vida de las personas,4,Medio ambiente,4,3
19/02/2026 17:48:04,17,Masculino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Secundaria,Sector privado,,"Encuentro fascinante la ingeniería y el diseño de soluciones., Encuentro fascinantes los misterios sin resolver.",1,1,5,Resolver problemas matemáticos y encontrar soluciones eficientes.,Matemáticas,aeronática,mis padres ,5,Neutro,3,Falta de motivación,aeronautica,5,,No estoy seguro(a),5,Educación,5,3
19/02/2026 17:50:22,16,Masculino,Mestiza,Pública,Rural,Sí,Segundo de bachillerato,"Español, Inglés, Francés",Bachillerato,Negocio propio,,"Me gusta leer novelas de detectives., Me interesa trabajar con materiales físicos para crear arte., Disfruto explorando temas relacionados con arte y belleza visual.",3,4,2,"Crear obras artísticas como pinturas, dibujos o esculturas., Compartir y recibir retroalimentación sobre tu arte.","Matemáticas, Biología, Física, Arte",Investigador/a científico/a,Familia,3,Positivo,4,Dificultad en las materias,"Tecnología, Arte",3,,Desarrollar nuevas ideas artísticas,3,"Educación, Transporte",2,3
19/02/2026 17:51:04,17,Femenino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Universidad,"Sector público, Negocio propio",,"Encuentro fascinante la ingeniería y el diseño de soluciones., Me gusta leer novelas de detectives.",3,4,3,"Explorar nuevas tecnologías y sus impactos., Resolver problemas complejos de manera creativa.","Tecnología, Lengua y literatura, Ciencias Sociales",Desarrollador/a de software,Nadie en particular,5,Neutro,5,Dificultad en las materias,Tecnología,4,,Mejorar la calidad de vida de las personas,4,"Salud, Educación",3,3
